"NumeroExpedient","CodiDistricte","DiaSetmana","Any","MesAny","NomMes","DiaMes","HoraDia","NumeroMorts","NumeroLesionatsLleus","NumeroLesionatsGreus","NumeroVictimes","NumeroVehiclesImplicats","CoordenadaUTM_X","CoordenadaUTM_Y"
"2014S009641","4","Dm",2014,12,"Desembre",30,8,0,0,0,0,7,427346,4582569
"2014S001900","4","Dv",2014,3,"Marc",14,14,0,1,0,1,4,427443,4581740
"2014S007168","4","Dg",2014,10,"Octubre",5,18,0,1,0,1,2,426828,4581439
"2014S009542","4","Dc",2014,12,"Desembre",24,20,0,1,0,1,1,427250,4582370
"2014S000550","4","Dj",2014,1,"Gener",23,8,0,1,0,1,2,427529,4581610
"2014S008255","4","Dl",2014,11,"Novembre",10,16,0,1,0,1,3,427165,4582013
"2014S009576","4","Ds",2014,12,"Desembre",27,10,0,1,0,1,2,427161,4582030
"2014S007522","4","Dv",2014,10,"Octubre",17,22,0,1,0,1,2,427646,4582447
"2014S008759","4","Dv",2014,11,"Novembre",28,9,0,1,0,1,2,427242,4582253
"2014S002626","4","Dc",2014,4,"Abril",9,8,0,1,0,1,2,427178,4582432
"2014S001577","4","Dl",2014,3,"Marc",3,9,0,2,0,2,2,427178,4582432
"2014S007889","4","Dc",2014,10,"Octubre",29,19,0,1,0,1,2,427178,4582432
"2014S009630","4","Dl",2014,12,"Desembre",29,23,0,0,0,0,1,427173,4581720
"2014S000238","4","Ds",2014,1,"Gener",11,20,0,2,0,2,3,427875,4582751
"2014S001881","4","Dv",2014,3,"Marc",14,7,0,1,0,1,2,427187,4581909
"2014S000452","4","Dl",2014,1,"Gener",20,17,0,0,0,0,4,427035,4581617
"2014S003641","4","Ds",2014,5,"Maig",17,13,0,2,0,2,2,427088,4581661
"2014S006979","4","Dl",2014,9,"Setembre",29,18,0,1,0,1,2,427104,4581674
"2014S001647","4","Dc",2014,3,"Marc",5,16,0,1,0,1,2,427212,4581439
"2014S008696","4","Dc",2014,11,"Novembre",26,19,0,1,0,1,2,427843,4582730
"2014S005871","4","Dl",2014,8,"Agost",11,10,0,1,0,1,1,427611,4582157
"2014S006945","4","Ds",2014,9,"Setembre",27,21,0,1,0,1,2,427112,4582001
"2014S006385","4","Dj",2014,9,"Setembre",4,21,0,1,0,1,2,426655,4581271
"2014S002358","4","Dl",2014,3,"Marc",31,14,0,1,0,1,2,426655,4581271
"2014S008809","4","Ds",2014,11,"Novembre",29,22,0,0,0,0,1,426363,4581390
"2014S000666","4","Dm",2014,1,"Gener",28,18,0,2,0,2,2,427003,4582628
"2014S009312","4","Dj",2014,12,"Desembre",18,8,0,2,0,2,2,426975,4582771
"2014S003719","4","Dc",2014,5,"Maig",21,8,0,1,0,1,1,426793,4581103
"2014S007318","4","Ds",2014,10,"Octubre",11,10,0,1,0,1,2,427098,4582376
"2014S003145","4","Dm",2014,4,"Abril",29,8,0,1,0,1,2,426219,4581199
"2014S009318","4","Dj",2014,12,"Desembre",18,11,0,1,0,1,1,426980,4582337
"2014S001331","4","Ds",2014,2,"Febrer",22,15,0,0,1,1,2,426650,4582241
"2014S000625","4","Dl",2014,1,"Gener",27,11,0,2,0,2,2,426650,4582241
"2014S008191","4","Dv",2014,11,"Novembre",7,23,0,2,0,2,1,426117,4582064
"2014S004884","4","Dj",2014,7,"Juliol",3,14,0,1,0,1,2,426972,4582448
"2014S004555","4","Dj",2014,6,"Juny",19,20,0,0,0,0,2,427042,4582711
"2014S003916","4","Dm",2014,5,"Maig",27,10,0,1,0,1,1,426084,4581804
"2014S000094","4","Dl",2014,1,"Gener",6,13,0,1,0,1,2,426449,4581663
"2014S000647","4","Dm",2014,1,"Gener",28,7,0,1,0,1,3,426622,4581758
"2014S006455","4","Dl",2014,9,"Setembre",8,13,0,1,0,1,2,426741,4582066
"2014S007198","4","Dl",2014,10,"Octubre",6,18,0,1,0,1,1,427079,4582470
"2014S003487","4","Dl",2014,5,"Maig",12,17,0,2,0,2,3,426803,4582287
"2014S003478","4","Dl",2014,5,"Maig",12,11,0,2,0,2,3,426803,4582287
"2014S003904","4","Dm",2014,5,"Maig",27,17,0,1,0,1,2,425858,4581924
"2014S004272","4","Dm",2014,6,"Juny",10,18,0,1,0,1,2,425772,4581960
"2014S007232","4","Dc",2014,10,"Octubre",8,7,0,1,0,1,2,425387,4581830
"2014S004223","4","Dl",2014,6,"Juny",9,14,0,2,0,2,2,425387,4581830
"2014S003946","4","Dj",2014,5,"Maig",29,9,0,1,0,1,2,426808,4582259
"2014S000205","4","Dv",2014,1,"Gener",10,15,0,1,0,1,2,425452,4581628
"2014S005182","4","Dg",2014,7,"Juliol",13,16,0,0,0,0,1,425757,4581247
"2014S000078","4","Dg",2014,1,"Gener",5,0,0,0,0,0,1,425882,4582234
"2014S001604","4","Dm",2014,3,"Marc",4,8,0,1,0,1,1,426005,4583375
"2014S002589","4","Dl",2014,4,"Abril",7,17,0,0,0,0,2,425685,4582847
"2014S006742","4","Dv",2014,9,"Setembre",19,18,0,1,0,1,2,426328,4582856
"2014S006469","4","Dl",2014,9,"Setembre",8,8,0,1,0,1,1,426386,4582244
"2014S007152","4","Dg",2014,10,"Octubre",5,10,0,5,0,5,2,425819,4582083
"2014S002533","4","Ds",2014,4,"Abril",5,14,0,2,0,2,2,425544,4582647
"2014S001163","4","Ds",2014,2,"Febrer",15,13,0,2,0,2,1,425661,4582689
"2014S006249","4","Ds",2014,8,"Agost",30,6,0,0,0,0,1,425812,4582933
"2014S001773","4","Dl",2014,3,"Marc",10,19,0,1,0,1,2,426061,4583320
"2014S003141","4","Dm",2014,4,"Abril",29,9,0,1,0,1,2,425404,4581892
"2014S000275","4","Dl",2014,1,"Gener",13,15,0,1,0,1,2,425404,4581892
"2014S003291","4","Dl",2014,5,"Maig",5,13,0,1,0,1,2,425327,4582270
"2014S005137","5","Dv",2014,7,"Juliol",11,12,0,0,0,0,2,428424,4582986
"2014S004172","5","Dv",2014,6,"Juny",6,14,0,1,0,1,2,428451,4583030
"2014S004252","5","Dm",2014,6,"Juny",10,14,0,0,0,0,2,428409,4583642
"2014S007268","5","Dj",2014,10,"Octubre",9,12,0,1,0,1,2,428247,4583806
"2014S001736","5","Dg",2014,3,"Marc",9,11,0,1,0,1,2,428247,4583806
"2014S002254","5","Dj",2014,3,"Marc",27,16,0,2,0,2,1,427728,4583251
"2014S001357","5","Dl",2014,2,"Febrer",24,7,0,1,0,1,2,427718,4583267
"2014S004974","5","Ds",2014,7,"Juliol",5,17,0,1,0,1,2,428351,4583151
"2014S004021","4","Dg",2014,6,"Juny",1,13,0,2,0,2,2,425538,4582732
"2014S000745","4","Dv",2014,1,"Gener",31,15,0,2,0,2,2,425612,4582923
"2014S002235","4","Dj",2014,3,"Marc",27,8,0,1,0,1,2,425648,4583019
"2014S001189","5","Dl",2014,2,"Febrer",17,11,0,1,0,1,2,428110,4583750
"2014S005090","5","Dc",2014,7,"Juliol",9,15,0,1,0,1,2,427970,4583726
"2014S002299","5","Dv",2014,3,"Marc",28,14,0,1,0,1,1,428516,4583117
"2014S008172","5","Dv",2014,11,"Novembre",7,15,0,2,0,2,2,427861,4583639
"2014S008690","5","Dc",2014,11,"Novembre",26,13,0,0,0,0,1,427756,4583601
"2014S003861","5","Dl",2014,5,"Maig",26,13,0,1,0,1,2,427852,4583792
"2014S009348","5","Dv",2014,12,"Desembre",19,8,0,1,0,1,2,427746,4583618
"2014S002839","5","Dm",2014,4,"Abril",15,21,0,1,0,1,1,428689,4582977
"2014S002922","5","Dl",2014,4,"Abril",21,2,0,1,0,1,2,428004,4583464
"2014S004076","5","Dm",2014,6,"Juny",3,13,0,3,0,3,5,427789,4583467
"2014S000136","5","Dv",2014,1,"Gener",10,12,0,1,0,1,2,428148,4582820
"2014S007147","5","Dg",2014,10,"Octubre",5,2,0,1,0,1,2,428046,4582786
"2014S005248","5","Dm",2014,7,"Juliol",15,15,0,2,0,2,2,428027,4582780
"2014S003247","5","Dv",2014,5,"Maig",2,20,0,7,0,7,2,428445,4583320
"2014S003075","5","Ds",2014,4,"Abril",26,20,0,1,0,1,2,428277,4583487
"2014S003732","5","Dc",2014,5,"Maig",21,16,0,1,0,1,5,427645,4583468
"2014S008063","5","Dm",2014,11,"Novembre",4,9,0,1,0,1,2,427816,4583459
"2014S006902","5","Dv",2014,9,"Setembre",26,11,0,1,0,1,2,427615,4583452
"2014S000001","5","Dc",2014,1,"Gener",1,1,0,1,0,1,2,427615,4583452
"2014S000814","5","Dl",2014,2,"Febrer",3,15,0,1,0,1,2,428024,4583999
"2014S003654","5","Dg",2014,5,"Maig",18,15,0,1,0,1,1,428075,4583869
"2014S007426","5","Dm",2014,10,"Octubre",14,21,0,1,0,1,4,427979,4583296
"2014S008476","5","Dm",2014,11,"Novembre",18,20,0,2,0,2,2,428491,4582935
"2014S009676","5","Dc",2014,12,"Desembre",31,13,0,1,0,1,2,428491,4582935
"2014S009343","5","Dv",2014,12,"Desembre",19,1,0,1,0,1,2,428477,4583573
"2014S002966","5","Dc",2014,4,"Abril",23,10,0,1,0,1,2,428954,4583257
"2014S006621","5","Dl",2014,9,"Setembre",15,18,0,1,0,1,2,428460,4583462
"2014S002579","5","Dl",2014,4,"Abril",7,15,0,1,0,1,3,428844,4583427
"2014S004315","5","Dj",2014,6,"Juny",12,9,0,1,0,1,2,428614,4583291
"2014S004111","5","Dc",2014,6,"Juny",4,14,0,5,0,5,3,429179,4583137
"2014S002344","5","Dl",2014,3,"Marc",31,4,0,0,0,0,1,429202,4583319
"2014S006595","5","Dg",2014,9,"Setembre",14,19,0,1,0,1,2,428719,4583305
"2014S001572","5","Dg",2014,3,"Marc",2,14,0,0,0,0,2,429256,4583224
"2014S008947","5","Dv",2014,12,"Desembre",5,9,0,1,0,1,2,429483,4583254
"2014S002977","5","Dc",2014,4,"Abril",23,13,0,1,0,1,2,428629,4583702
"2014S008051","5","Dl",2014,11,"Novembre",3,19,0,1,0,1,2,428642,4583716
"2014S006435","5","Dg",2014,9,"Setembre",7,12,0,2,0,2,2,429430,4583354
"2014S005138","5","Dv",2014,7,"Juliol",11,13,0,1,0,1,2,429308,4583522
"2014S004303","5","Dc",2014,6,"Juny",11,18,0,1,0,1,2,429308,4583522
"2014S008038","5","Dl",2014,11,"Novembre",3,13,0,1,0,1,2,429410,4583228
"2014S001112","5","Dj",2014,2,"Febrer",13,14,0,1,0,1,2,429149,4583732
"2014S001199","5","Dl",2014,2,"Febrer",17,16,0,1,0,1,2,429146,4583736
"2014S007614","5","Dm",2014,10,"Octubre",21,7,0,3,0,3,5,429040,4583680
"2014S003259","5","Ds",2014,5,"Maig",3,12,0,1,0,1,2,429447,4583224
"2014S000654","5","Dm",2014,1,"Gener",28,14,0,1,0,1,2,429433,4583219
"2014S009339","5","Dj",2014,12,"Desembre",18,23,0,2,0,2,2,429433,4583219
"2014S006636","5","Dm",2014,9,"Setembre",16,9,0,2,0,2,1,428855,4583187
"2014S007444","5","Dc",2014,10,"Octubre",15,12,0,1,0,1,3,428792,4583251
"2014S000736","5","Dv",2014,1,"Gener",31,3,0,0,0,0,2,429232,4583490
"2014S000997","5","Dg",2014,2,"Febrer",9,4,0,0,0,0,2,429255,4583510
"2014S007816","5","Dl",2014,10,"Octubre",27,16,0,1,0,1,2,428912,4583686
"2014S001766","5","Dl",2014,3,"Marc",10,15,0,1,0,1,2,428710,4583194
"2014S004930","5","Dv",2014,7,"Juliol",4,15,0,1,0,1,2,428800,4583104
"2014S004446","5","Dm",2014,6,"Juny",17,5,0,1,0,1,2,428816,4583117
"2014S007409","5","Dm",2014,10,"Octubre",14,12,0,2,0,2,2,429096,4583109
"2014S003382","5","Dj",2014,5,"Maig",8,16,0,1,0,1,2,429096,4583109
"2014S009502","5","Dm",2014,12,"Desembre",23,16,0,1,0,1,3,428282,4583832
"2014S000400","5","Ds",2014,1,"Gener",18,4,0,1,0,1,1,426390,4584307
"2014S000691","5","Dc",2014,1,"Gener",29,17,0,1,0,1,2,426683,4582832
"2014S007126","5","Dv",2014,10,"Octubre",3,20,0,1,0,1,2,425835,4584725
"2014S001127","5","Dv",2014,2,"Febrer",14,8,0,1,0,1,2,425751,4583984
"2014S008303","5","Dc",2014,11,"Novembre",12,9,0,1,0,1,2,426007,4583831
"2014S004526","5","Dj",2014,6,"Juny",19,8,0,1,0,1,2,426007,4583831
"2014S008930","5","Dj",2014,12,"Desembre",4,15,0,2,0,2,2,426062,4583917
"2014S001929","5","Ds",2014,3,"Marc",15,14,0,3,0,3,3,426191,4584068
"2014S000042","5","Dv",2014,1,"Gener",3,12,0,3,0,3,3,426575,4583121
"2014S000346","5","Dj",2014,1,"Gener",16,7,0,1,0,1,2,426262,4584142
"2014S006899","5","Dv",2014,9,"Setembre",26,9,0,2,0,2,2,426082,4583902
"2014S009212","5","Dl",2014,12,"Desembre",15,10,0,1,0,1,3,425915,4584548
"2014S000278","5","Dl",2014,1,"Gener",13,18,0,1,0,1,1,426511,4583277
"2014S006675","5","Dc",2014,9,"Setembre",17,18,0,2,0,2,2,426797,4584081
"2014S000415","5","Ds",2014,1,"Gener",18,22,0,2,0,2,2,426554,4583216
"2014S007928","5","Dj",2014,10,"Octubre",30,20,0,1,0,1,2,426485,4584050
"2014S001187","5","Dl",2014,2,"Febrer",17,9,0,2,0,2,1,426359,4584206
"2014S005944","5","Dj",2014,8,"Agost",14,10,0,4,0,4,4,428728,4583821
"2014S008629","5","Dl",2014,11,"Novembre",24,13,0,1,0,1,2,426078,4583874
"2014S002474","5","Dj",2014,4,"Abril",3,21,0,2,0,2,2,426078,4583874
"2014S003561","5","Dj",2014,5,"Maig",15,9,0,1,0,1,2,426584,4583081
"2014S006925","5","Dv",2014,9,"Setembre",26,20,0,1,0,1,2,427107,4583412
"2014S003049","5","Dv",2014,4,"Abril",25,20,0,0,0,0,1,426724,4583968
"2014S008956","5","Dv",2014,12,"Desembre",5,15,0,1,0,1,2,426552,4583839
"2014S000519","5","Dc",2014,1,"Gener",22,19,0,1,0,1,1,426486,4583788
"2014S008088","5","Dc",2014,11,"Novembre",5,8,0,1,0,1,2,426480,4584345
"2014S001573","5","Dg",2014,3,"Marc",2,21,0,1,0,1,2,426768,4583823
"2014S009619","5","Dl",2014,12,"Desembre",29,15,0,5,0,5,3,427618,4583124
"2014S006505","5","Dc",2014,9,"Setembre",10,14,0,1,0,1,1,427618,4583124
"2014S001073","5","Dm",2014,2,"Febrer",11,18,0,2,0,2,2,426938,4583151
"2014S003463","5","Dg",2014,5,"Maig",11,20,0,1,0,1,2,427053,4583208
"2014S008514","5","Dm",2014,11,"Novembre",18,13,0,0,0,0,1,427478,4583254
"2014S006291","5","Dl",2014,9,"Setembre",1,14,0,1,0,1,2,427346,4582943
"2014S004494","5","Dc",2014,6,"Juny",18,10,0,1,0,1,2,427573,4583469
"2014S009097","5","Dj",2014,12,"Desembre",11,11,0,3,0,3,1,426934,4582921
"2014S002611","5","Dm",2014,4,"Abril",8,15,0,1,0,1,2,427416,4583418
"2014S001255","5","Dj",2014,2,"Febrer",20,5,0,2,0,2,1,427672,4583225
"2014S001699","5","Dv",2014,3,"Marc",7,17,0,1,0,1,2,427014,4583579
"2014S007186","5","Dl",2014,10,"Octubre",6,14,0,1,0,1,2,427058,4583557
"2014S003157","5","Dm",2014,4,"Abril",29,17,0,2,0,2,2,427509,4583466
"2014S009051","5","Dc",2014,12,"Desembre",10,0,0,1,0,1,2,427126,4582847
"2014S006541","5","Dv",2014,9,"Setembre",12,8,0,1,0,1,2,427289,4582899
"2014S009195","5","Dg",2014,12,"Desembre",14,17,0,1,0,1,2,427289,4582899
"2014S003885","5","Dm",2014,5,"Maig",27,0,0,1,0,1,1,427078,4583693
"2014S006111","5","Dv",2014,8,"Agost",22,21,0,2,0,2,2,427386,4582941
"2014S007572","5","Dl",2014,10,"Octubre",20,7,0,1,0,1,2,427600,4583510
"2014S008693","5","Dc",2014,11,"Novembre",26,17,0,1,0,1,2,427453,4584930
"2014S009227","5","Dl",2014,12,"Desembre",15,17,0,0,0,0,2,426899,4584344
"2014S004590","5","Dv",2014,6,"Juny",20,18,0,1,0,1,2,427729,4584596
"2014S001752","5","Dg",2014,3,"Marc",9,22,0,2,0,2,2,427407,4584163
"2014S004919","5","Dv",2014,7,"Juliol",4,8,0,1,0,1,3,427183,4583985
"2014S002319","5","Ds",2014,3,"Marc",29,17,0,3,0,3,2,426829,4584695
"2014S000329","5","Dc",2014,1,"Gener",15,17,0,1,0,1,2,426784,4584603
"2014S000262","5","Dl",2014,1,"Gener",13,7,0,1,0,1,3,427145,4584101
"2014S009539","5","Dc",2014,12,"Desembre",24,19,0,0,0,0,2,427090,4584061
"2014S003033","5","Dv",2014,4,"Abril",25,14,0,1,0,1,2,427330,4584235
"2014S001888","5","Dv",2014,3,"Marc",14,10,0,1,0,1,2,427052,4584880
"2014S003221","5","Dj",2014,5,"Maig",1,16,0,0,0,0,1,427247,4584644
"2014S000560","5","Dj",2014,1,"Gener",23,19,0,3,0,3,2,426983,4584420
"2014S003905","5","Dm",2014,5,"Maig",27,16,0,1,0,1,2,427359,4585194
"2014S009510","5","Dm",2014,12,"Desembre",23,17,0,0,1,1,1,427940,4584940
"2014S008339","5","Dj",2014,11,"Novembre",13,14,0,1,0,1,1,427992,4584720
"2014S004921","5","Dv",2014,7,"Juliol",4,12,0,2,0,2,2,427856,4584271
"2014S008729","5","Dj",2014,11,"Novembre",27,18,0,2,0,2,1,427855,4584315
"2014S003848","5","Dg",2014,5,"Maig",25,21,0,1,0,1,2,427750,4584665
"2014S003702","5","Dm",2014,5,"Maig",20,15,0,1,0,1,2,427819,4585107
"2014S003602","5","Dv",2014,5,"Maig",16,12,0,1,0,1,2,428074,4584503
"2014S001467","5","Dj",2014,2,"Febrer",27,9,0,1,0,1,2,427506,4585419
"2014S002226","5","Dc",2014,3,"Marc",26,17,0,1,0,1,2,427603,4585335
"2014S002535","5","Ds",2014,4,"Abril",5,14,0,2,0,2,2,427700,4585357
"2014S008986","5","Ds",2014,12,"Desembre",6,19,0,3,0,3,3,427700,4585357
"2014S002168","5","Dl",2014,3,"Marc",24,20,0,4,0,4,3,427869,4585406
"2014S006974","5","Dl",2014,9,"Setembre",29,13,0,1,0,1,2,428168,4584283
"2014S009123","5","Dj",2014,12,"Desembre",11,21,0,3,0,3,2,428232,4584209
"2014S007464","5","Dj",2014,10,"Octubre",16,9,0,2,0,2,1,429011,4584399
"2014S006980","5","Dl",2014,9,"Setembre",29,17,0,1,0,1,2,428013,4584044
"2014S003267","5","Ds",2014,5,"Maig",3,22,0,2,0,2,2,428013,4584044
"2014S007392","5","Dl",2014,10,"Octubre",13,21,0,1,0,1,2,427962,4584106
"2014S003194","5","Dc",2014,4,"Abril",30,16,0,1,0,1,2,428851,4583864
"2014S003410","5","Dc",2014,5,"Maig",7,15,0,2,0,2,2,428817,4583901
"2014S007234","5","Dc",2014,10,"Octubre",8,8,0,1,0,1,6,427818,4584282
"2014S006273","5","Dg",2014,8,"Agost",31,16,0,1,0,1,3,427818,4584282
"2014S007460","5","Dj",2014,10,"Octubre",16,8,0,1,0,1,2,428782,4584340
"2014S003103","5","Dl",2014,4,"Abril",28,8,0,1,0,1,2,427752,4584171
"2014S000419","5","Dg",2014,1,"Gener",19,4,0,1,0,1,2,427702,4583694
"2014S006649","5","Dm",2014,9,"Setembre",16,18,0,1,0,1,3,427726,4583693
"2014S001873","5","Dj",2014,3,"Marc",13,19,0,3,0,3,2,427883,4583898
"2014S009086","5","Dc",2014,12,"Desembre",10,20,0,1,0,1,2,427564,4584378
"2014S007446","5","Dc",2014,10,"Octubre",15,14,0,1,0,1,2,427810,4583925
"2014S001857","5","Dj",2014,3,"Marc",13,13,0,0,1,1,1,427848,4583921
"2014S001575","5","Dl",2014,3,"Marc",3,7,0,1,0,1,1,428665,4584317
"2014S001547","5","Ds",2014,3,"Marc",1,8,0,1,0,1,2,428730,4584520
"2014S005993","5","Ds",2014,8,"Agost",16,15,0,1,0,1,2,428602,4584348
"2014S007669","5","Dc",2014,10,"Octubre",22,17,0,1,0,1,3,428663,4584359
"2014S000619","5","Dl",2014,1,"Gener",27,8,0,1,0,1,2,428060,4584615
"2014S006719","5","Dj",2014,9,"Setembre",18,23,0,0,0,0,2,428773,4584456
"2014S000877","5","Dc",2014,2,"Febrer",5,14,0,1,0,1,1,428502,4584982
"2014S009081","5","Dc",2014,12,"Desembre",10,17,0,1,0,1,2,428262,4584234
"2014S002205","5","Dc",2014,3,"Marc",26,9,0,1,0,1,2,428262,4584234
"2014S000991","5","Ds",2014,2,"Febrer",8,17,0,0,0,0,2,428276,4584610
"2014S005015","5","Dl",2014,7,"Juliol",7,18,0,0,0,0,2,428332,4585007
"2014S002362","5","Dl",2014,3,"Marc",31,17,0,2,0,2,1,428190,4585111
"2014S006415","5","Dv",2014,9,"Setembre",5,20,0,1,0,1,2,426539,4585933
"2014S001849","5","Dj",2014,3,"Marc",13,12,0,1,0,1,1,425442,4585819
"2014S004199","6","Ds",2014,6,"Juny",7,13,0,1,0,1,3,428951,4584662
"2014S005155","5","Dv",2014,7,"Juliol",11,20,0,1,0,1,1,425522,4586011
"2014S009023","6","Dl",2014,12,"Desembre",8,21,0,1,0,1,2,428151,4585673
"2014S005663","6","Dj",2014,7,"Juliol",31,19,0,1,0,1,2,428569,4585138
"2014S005201","6","Dg",2014,7,"Juliol",13,20,0,0,0,0,2,428124,4585301
"2014S002047","6","Dc",2014,3,"Marc",19,18,0,1,0,1,2,428293,4585038
"2014S002879","6","Dj",2014,4,"Abril",17,14,0,1,0,1,1,428321,4585618
"2014S000009","6","Dc",2014,1,"Gener",1,10,0,0,0,0,1,428797,4585218
"2014S002274","6","Dv",2014,3,"Marc",28,8,0,4,0,4,2,428406,4585493
"2014S007850","6","Dm",2014,10,"Octubre",28,15,0,1,0,1,2,427713,4586065
"2014S007956","6","Dv",2014,10,"Octubre",31,12,0,1,0,1,1,428963,4585711
"2014S007040","6","Dc",2014,10,"Octubre",1,15,0,1,0,1,2,428793,4585412
"2014S008704","6","Dj",2014,11,"Novembre",27,8,0,1,0,1,1,428887,4585432
"2014S007329","6","Ds",2014,10,"Octubre",11,17,0,0,0,0,2,429152,4584634
"2014S008148","6","Dj",2014,11,"Novembre",6,18,0,1,0,1,2,429200,4584658
"2014S003300","6","Dl",2014,5,"Maig",5,17,0,1,0,1,2,429250,4584681
"2014S000184","6","Dv",2014,1,"Gener",10,7,0,1,0,1,2,429250,4584681
"2014S004911","6","Dv",2014,7,"Juliol",4,8,0,2,0,2,2,429322,4584925
"2014S004381","6","Ds",2014,6,"Juny",14,1,0,1,0,1,1,429189,4584745
"2014S002567","6","Dl",2014,4,"Abril",7,9,0,1,0,1,2,429842,4585104
"2014S009244","6","Dm",2014,12,"Desembre",16,8,0,1,0,1,2,429242,4584642
"2014S005509","6","Dj",2014,7,"Juliol",24,17,0,1,0,1,2,429342,4584502
"2014S000101","6","Dm",2014,1,"Gener",7,8,0,1,0,1,2,429621,4584922
"2014S001244","6","Dc",2014,2,"Febrer",19,17,0,1,0,1,1,429645,4584942
"2014S001972","6","Dl",2014,3,"Marc",17,12,0,1,0,1,2,429539,4584902
"2014S005901","6","Dm",2014,8,"Agost",12,8,0,1,0,1,1,429025,4584480
"2014S000390","6","Dv",2014,1,"Gener",17,21,0,1,0,1,2,429025,4584480
"2014S007830","6","Dl",2014,10,"Octubre",27,21,0,1,0,1,2,429566,4584829
"2014S008276","6","Dm",2014,11,"Novembre",11,10,0,0,0,0,3,429454,4584576
"2014S004825","6","Dm",2014,7,"Juliol",1,9,0,0,0,0,2,429547,4583257
"2014S003890","6","Dm",2014,5,"Maig",27,9,0,3,0,3,2,429530,4583251
"2014S006805","6","Dl",2014,9,"Setembre",22,18,0,2,0,2,2,429757,4583417
"2014S005739","6","Dl",2014,8,"Agost",4,15,0,1,0,1,2,429757,4583417
"2014S001810","6","Dc",2014,3,"Marc",12,12,0,0,0,0,2,429824,4583501
"2014S002592","6","Dl",2014,4,"Abril",7,20,0,2,0,2,3,429854,4583372
"2014S007576","6","Dl",2014,10,"Octubre",20,8,0,0,0,0,1,429073,4584077
"2014S004351","6","Dv",2014,6,"Juny",13,13,0,2,0,2,1,429738,4583469
"2014S009306","6","Dc",2014,12,"Desembre",17,18,0,1,0,1,2,429157,4583784
"2014S002733","6","Dv",2014,4,"Abril",11,16,0,1,0,1,2,429297,4583915
"2014S000450","6","Dl",2014,1,"Gener",20,17,0,2,0,2,2,429293,4583922
"2014S004642","6","Dl",2014,6,"Juny",23,15,0,1,0,1,2,429470,4583347
"2014S005267","6","Dm",2014,7,"Juliol",15,12,0,1,0,1,2,429584,4583768
"2014S008297","6","Dm",2014,11,"Novembre",11,19,0,1,0,1,1,429658,4584095
"2014S007705","6","Dj",2014,10,"Octubre",23,20,0,1,0,1,2,430263,4584101
"2014S002123","6","Ds",2014,3,"Marc",22,13,0,1,0,1,1,430499,4583851
"2014S004414","6","Dg",2014,6,"Juny",15,19,0,0,0,0,1,429837,4584382
"2014S003873","6","Dl",2014,5,"Maig",26,15,0,0,0,0,2,430051,4584013
"2014S003644","6","Ds",2014,5,"Maig",17,22,0,1,0,1,2,430354,4584242
"2014S006089","6","Dj",2014,8,"Agost",21,16,0,1,0,1,2,430321,4584211
"2014S002323","6","Ds",2014,3,"Marc",29,19,0,1,0,1,1,429926,4584353
"2014S003444","6","Ds",2014,5,"Maig",10,15,0,1,0,1,2,430391,4584090
"2014S009440","6","Dg",2014,12,"Desembre",21,18,0,1,0,1,1,430048,4585077
"2014S004443","6","Dl",2014,6,"Juny",16,21,0,1,0,1,1,430048,4585077
"2014S000720","6","Dj",2014,1,"Gener",30,11,0,2,0,2,5,430335,4584582
"2014S001403","6","Dm",2014,2,"Febrer",25,14,0,1,0,1,2,430768,4584272
"2014S009442","7","Dg",2014,12,"Desembre",21,18,0,1,0,1,2,429153,4586503
"2014S007133","6","Ds",2014,10,"Octubre",4,10,0,1,0,1,2,430487,4584336
"2014S004955","6","Dv",2014,7,"Juliol",4,9,0,1,0,1,1,430193,4584522
"2014S007961","6","Dv",2014,10,"Octubre",31,16,0,1,0,1,2,430863,4584191
"2014S007491","6","Dv",2014,10,"Octubre",17,8,0,1,0,1,2,430835,4584220
"2014S000801","7","Dl",2014,2,"Febrer",3,7,0,1,0,1,2,428315,4586172
"2014S007726","7","Dv",2014,10,"Octubre",24,11,0,1,0,1,2,428408,4586457
"2014S006009","7","Dg",2014,8,"Agost",17,15,0,1,0,1,2,428769,4587397
"2014S006755","7","Ds",2014,9,"Setembre",20,2,0,2,0,2,3,429341,4587321
"2014S008651","7","Dm",2014,11,"Novembre",25,9,0,1,0,1,2,429094,4587377
"2014S005381","7","Dg",2014,7,"Juliol",20,19,0,0,0,0,2,429004,4587726
"2014S002222","7","Dc",2014,3,"Marc",26,16,0,1,0,1,2,430939,4586541
"2014S000595","7","Ds",2014,1,"Gener",25,9,0,1,0,1,2,430386,4586678
"2014S002317","7","Ds",2014,3,"Marc",29,14,0,2,0,2,5,428598,4586926
"2014S008497","7","Dc",2014,11,"Novembre",19,15,0,1,0,1,4,428699,4587209
"2014S002597","7","Dl",2014,4,"Abril",7,22,0,1,0,1,2,430700,4586271
"2014S005395","7","Dl",2014,7,"Juliol",21,8,0,1,0,1,2,430647,4586722
"2014S003624","7","Ds",2014,5,"Maig",17,6,0,0,0,0,4,430165,4586761
"2014S004650","7","Dl",2014,6,"Juny",23,13,0,1,0,1,2,430035,4586363
"2014S001004","7","Dg",2014,2,"Febrer",9,18,0,1,0,1,1,429398,4587988
"2014S009126","7","Dv",2014,12,"Desembre",12,1,0,2,0,2,2,429880,4588120
