"NumeroExpedient","CodiDistricte","DiaSetmana","Any","MesAny","NomMes","DiaMes","HoraDia","DescripcioCausaVianant","TipusVehicleImplicat","DescripcioSexe","DescripcioTipusPersona","Edat","DescripcioVictimitzacio","CoordenadaUTM_Y","CoordenadaUTM_X"
"2017S002059","2","Dm",2017,3,"Marc",14,14,"No","Motocicleta","Dona","Vianant",46,"Lleu",4582702,429202
"2017S002071","7","Dm",2017,3,"Marc",14,21,"CreuaForaPas","Motocicleta","Dona","Vianant",78,"Lleu",4585080,430962
"2017S002075","10","Dc",2017,3,"Marc",15,8,"No","Ciclomotor","Dona","Vianant",41,"Lleu",4584710,433868
"2017S002092","1","Dc",2017,3,"Marc",15,18,"DsbSemafor","Bicicleta","Dona","Vianant",26,"Lleu",4581913,430887
"2017S002106","1","Dj",2017,3,"Marc",16,5,"Altres","Furgoneta","Home","Vianant",27,"Lleu",4581559,432462
"2017S002113","9","Dj",2017,3,"Marc",16,11,"Altres","Turisme","Home","Vianant",2,"Lleu",4586166,431735
"2017S002116","4","Dj",2017,3,"Marc",16,13,"No","Turisme","Dona","Vianant",21,"Lleu",4582404,425559
"2017S002117","2","Dj",2017,3,"Marc",16,15,"DsbSemafor","Bicicleta","Dona","Vianant",51,"Lleu",4581332,429172
"2017S002120","2","Dj",2017,3,"Marc",16,16,"CreuaForaPas","Furgoneta","Home","Vianant",35,"Lleu",4582566,429064
"2017S002124","1","Dj",2017,3,"Marc",16,17,"No","Bicicleta","Home","Vianant",82,"Lleu",4581738,430196
"2017S002126","6","Dj",2017,3,"Marc",16,18,"CreuaForaPas","Motocicleta","Home","Vianant",13,"Lleu",4584399,430376
"2017S002129","9","Dj",2017,3,"Marc",16,20,"No","Turisme","Home","Vianant",8,"Lleu",4587207,432106
"2017S002132","2","Dj",2017,3,"Marc",16,21,"No","Motocicleta","Home","Vianant",38,"Lleu",4581745,430077
"2017S002162","1","Dv",2017,3,"Marc",17,17,"Altres","Furgoneta","Dona","Vianant",30,"Lleu",4581844,430711
"2017S002166","9","Dv",2017,3,"Marc",17,17,"No","Turisme","Dona","Vianant",62,"Lleu",4585742,431661
"2017S002166","9","Dv",2017,3,"Marc",17,17,"No","Turisme","Home","Vianant",70,"Lleu",4585742,431661
"2017S002182","4","Ds",2017,3,"Marc",18,9,"DsbSemafor","Motocicleta","Home","Vianant",87,"Lleu",4582504,426804
"2017S002188","9","Dv",2017,3,"Marc",17,18,"Altres","Turisme","Home","Vianant",9,"Lleu",4586838,433833
"2017S002195","5","Ds",2017,3,"Marc",18,19,"No","Turisme","Dona","Vianant",89,"Lleu",4583557,426761
"2017S002200","2","Ds",2017,3,"Marc",18,21,"No","Furgoneta","Dona","Vianant",29,"Lleu",4583457,431581
"2017S002202","2","Ds",2017,3,"Marc",18,23,"Altres","Taxi","Home","Vianant",43,"Lleu",4581414,429278
"2017S002232","3","Dl",2017,3,"Marc",20,13,"No","Turisme","Dona","Vianant",79,"Lleu",4580784,430287
"2017S002233","3","Dl",2017,3,"Marc",20,13,"No","Furgoneta","Home","Vianant",45,"Lleu",4575676,426402
"2017S002236","2","Dl",2017,3,"Marc",20,15,"DsbSemafor","Ciclomotor","Dona","Vianant",45,"Lleu",4582842,430460
"2017S002252","5","Dl",2017,3,"Marc",20,16,"No","Turisme","Dona","Vianant",36,"Lleu",4583920,427554
"2017S002264","9","Dm",2017,3,"Marc",21,11,"Altres","Furgoneta","Dona","Vianant",57,"Lleu",4587965,432529
"2017S002264","9","Dm",2017,3,"Marc",21,11,"Altres","Furgoneta","Dona","Vianant",63,"Lleu",4587965,432529
"2017S002265","7","Dm",2017,3,"Marc",21,8,"No","Motocicleta","Home","Vianant",11,"Lleu",4586090,429089
"2017S002265","7","Dm",2017,3,"Marc",21,8,"No","Motocicleta","Home","Vianant",50,"Lleu",4586090,429089
"2017S002270","3","Dm",2017,3,"Marc",21,12,"No","Furgoneta","Dona","Vianant",72,"Lleu",4581256,427169
"2017S002272","6","Dm",2017,3,"Marc",21,14,"CreuaForaPas","Turisme","Dona","Vianant",77,"Lleu",4585097,429361
"2017S002280","3","Dm",2017,3,"Marc",21,23,"CreuaForaPas","Ciclomotor","Home","Vianant",28,"Lleu",4580509,428919
"2017S002285","3","Dc",2017,3,"Marc",22,9,"DsbSemafor","Bicicleta","Dona","Vianant",51,"Lleu",4580899,430027
"2017S002294","2","Dc",2017,3,"Marc",22,10,"No","CamioLess35Tm","Home","Vianant",27,"Lleu",4584238,431923
"2017S002296","2","Dc",2017,3,"Marc",22,12,"No","Furgoneta","Dona","Vianant",83,"Lleu",4581811,428964
"2017S002297","7","Dc",2017,3,"Marc",22,9,"No","Turisme","Home","Vianant",48,"Lleu",4586342,431274
"2017S002314","5","Dc",2017,3,"Marc",22,22,"No","Turisme","Dona","Vianant",85,"Lleu",4583261,427151
"2017S002331","10","Dj",2017,3,"Marc",23,8,"CreuaForaPas","Bicicleta","Dona","Vianant",55,"Lleu",4585334,433658
"2017S002335","1","Dj",2017,3,"Marc",23,16,"No","CamioLess35Tm","Home","Vianant",44,"Lleu",4581054,431100
"2017S002340","2","Dj",2017,3,"Marc",23,19,"DsbSemafor","Motocicleta","Dona","Vianant",53,"Lleu",4581476,429622
"2017S002351","8","Dj",2017,3,"Marc",23,20,"No","Turisme","Home","Vianant",81,"Lleu",4587688,431105
"2017S002362","9","Dv",2017,3,"Marc",24,12,"No","Furgoneta","Home","Vianant",27,"Lleu",4586420,431989
"2017S002380","2","Dv",2017,3,"Marc",24,18,"No","Turisme","Dona","Vianant",73,"Lleu",4582804,428564
"2017S002388","4","Dv",2017,3,"Marc",24,20,"No","Turisme","Home","Vianant",46,"Lleu",4581463,427165
"2017S002390","2","Dv",2017,3,"Marc",24,21,"DsbSemafor","Turisme","Dona","Vianant",54,"Lleu",4582819,429894
"2017S002391","1","Dv",2017,3,"Marc",24,19,"No","Ciclomotor","Home","Vianant",43,"Lleu",4581367,430863
"2017S002392","2","Dv",2017,3,"Marc",24,20,"No","Motocicleta","Home","Vianant",68,"Lleu",4583963,431086
"2017S002394","3","Dv",2017,3,"Marc",24,20,"CreuaForaPas","Turisme","Home","Vianant",19,"Lleu",4579404,428684
"2017S002397","8","Dv",2017,3,"Marc",24,21,"DsbSemafor","Turisme","Home","Vianant",50,"Lleu",4588504,431949
"2017S002398","5","Dv",2017,3,"Marc",24,20,"No","Motocicleta","Dona","Vianant",17,"Lleu",4583859,427364
"2017S002415","9","Ds",2017,3,"Marc",25,18,"Altres","Ciclomotor","Dona","Vianant",53,"Lleu",4588202,433120
"2017S002422","6","Dg",2017,3,"Marc",26,1,"DsbSemafor","Turisme","Home","Vianant",21,"Lleu",4583525,429777
"2017S002425","7","Dv",2017,3,"Marc",24,21,"No","Turisme","Dona","Vianant",17,"Lleu",4586536,429700
"2017S002426","1","Dg",2017,3,"Marc",26,14,"Altres","Bicicleta","Dona","Vianant",84,"Lleu",4581057,432312
"2017S002430","2","Dg",2017,3,"Marc",26,18,"No","Turisme","Dona","Vianant",11,"Lleu",4583089,431677
"2017S002433","10","Dg",2017,3,"Marc",26,22,"No","Motocicleta","Dona","Vianant",20,"Lleu",4583142,432361
"2017S002437","1","Dl",2017,3,"Marc",27,8,"No","Furgoneta","Dona","Vianant",62,"Lleu",4582132,430938
"2017S002445","5","Dl",2017,3,"Marc",27,12,"DsbSemafor","Motocicleta","Dona","Vianant",36,"Lleu",4584001,426648
"2017S002454","8","Dl",2017,3,"Marc",27,17,"No","Furgoneta","Dona","Vianant",33,"Lleu",4587058,430504
"2017S002455","2","Dl",2017,3,"Marc",27,17,"DsbSemafor","Motocicleta","Dona","Vianant",45,"Lleu",4582489,428968
"2017S002465","1","Dm",2017,3,"Marc",28,10,"No","Bus","Home","Vianant",47,"Lleu",4582353,431606
"2017S002467","5","Dm",2017,3,"Marc",28,10,"CreuaForaPas","Turisme","Dona","Vianant",59,"Lleu",4584963,428221
"2017S002487","7","Dm",2017,3,"Marc",28,18,"DsbSemafor","Motocicleta","Dona","Vianant",10,"Lleu",4585165,430646
"2017S002490","7","Dm",2017,3,"Marc",28,18,"CreuaForaPas","Turisme","Dona","Vianant",7,"Lleu",4586330,429313
"2017S002507","2","Dc",2017,3,"Marc",29,11,"CreuaForaPas","Turisme","Dona","Vianant",56,"Lleu",4582441,430508
"2017S002508","2","Dc",2017,3,"Marc",29,10,"DsbSemafor","Bicicleta","Home","Vianant",80,"Lleu",4582058,428897
"2017S002517","2","Dc",2017,3,"Marc",29,16,"Altres","Bicicleta","Dona","Vianant",4,"Lleu",4583308,430417
"2017S002519","6","Dc",2017,3,"Marc",29,17,"CreuaForaPas","Turisme","Home","Vianant",12,"Greu",4584857,428829
"2017S002526","5","Dc",2017,3,"Marc",29,18,"No","Turisme","Home","Vianant",2,"Lleu",4583036,428845
"2017S002530","3","Dc",2017,3,"Marc",29,22,"No","Motocicleta","Home","Vianant",66,"Lleu",4580759,430747
"2017S002532","4","Dc",2017,3,"Marc",29,22,"Altres","Turisme","Home","Vianant",31,"Lleu",4582111,425493
"2017S002539","10","Dj",2017,3,"Marc",30,10,"Altres","Bicicleta","Dona","Vianant",51,"Lleu",4584595,432196
"2017S002542","7","Dj",2017,3,"Marc",30,9,"No","Furgoneta","Dona","Vianant",68,"Lleu",4586725,429937
"2017S002550","10","Dj",2017,3,"Marc",30,15,"No","Furgoneta","Dona","Vianant",46,"Lleu",4585382,431557
"2017S002588","2","Dv",2017,3,"Marc",31,17,"No","Taxi","Home","Vianant",45,"Lleu",4583702,430249
"2017S002592","5","Dv",2017,3,"Marc",31,16,"Altres","Turisme","Home","Vianant",49,"Lleu",4583534,429238
"2017S002597","7","Dv",2017,3,"Marc",31,21,"No","Motocicleta","Dona","Vianant",2,"Lleu",4584756,430747
"2017S002606","7","Dv",2017,3,"Marc",31,8,"No","Turisme","Dona","Vianant",52,"Lleu",4586714,429466
"2017S003020","1","Ds",2017,4,"Abril",1,18,"DsbSemafor","Bicicleta","Dona","Vianant",68,"Lleu",4581700,430882
"2017S003075","9","Dl",2017,4,"Abril",3,18,"No","Motocicleta","Dona","Vianant",88,"Lleu",4588343,432373
"2017S003077","4","Dl",2017,4,"Abril",3,17,"No","Motocicleta","Home","Vianant",13,"Lleu",4582755,427949
"2017S003079","3","Dl",2017,4,"Abril",3,19,"No","Turisme","Home","Vianant",31,"Lleu",4580595,429160
"2017S003082","9","Dl",2017,4,"Abril",3,20,"No","Bicicleta","Dona","Vianant",61,"Lleu",4587637,432951
"2017S003092","2","Dm",2017,4,"Abril",4,4,"DsbSemafor","Turisme","Dona","Vianant",20,"Lleu",4583244,430718
"2017S003120","1","Dm",2017,4,"Abril",4,19,"No","Turisme","Home","Vianant",6,"Lleu",4581417,432282
"2017S003125","1","Dm",2017,4,"Abril",4,22,"DsbSemafor","Motocicleta","Home","Vianant",21,"Lleu",4581564,431758
"2017S003133","3","Dc",2017,4,"Abril",5,8,"No","Turisme","Home","Vianant",48,"Lleu",4580435,429432
"2017S003134","9","Dc",2017,4,"Abril",5,9,"CreuaForaPas","Furgoneta",NA,"Vianant",35,"Lleu",4587048,432055
"2017S003141","2","Dc",2017,4,"Abril",5,9,"CreuaForaPas","Bicicleta","Home","Vianant",76,"Lleu",4582346,429954
"2017S003143","5","Dc",2017,4,"Abril",5,11,"No","Turisme","Home","Vianant",85,"Lleu",4583575,428964
"2017S003151","2","Dc",2017,4,"Abril",5,14,"DsbSemafor","Turisme","Home","Vianant",31,"Lleu",4582344,430335
"2017S003167","10","Dc",2017,4,"Abril",5,19,"No","Turisme","Home","Vianant",46,"Lleu",4584402,434803
"2017S003169","7","Dc",2017,4,"Abril",5,17,"No","Turisme","Dona","Vianant",63,"Lleu",4587591,429449
"2017S003179","4","Dj",2017,4,"Abril",6,9,"TrnPeuCalcada","Turisme","Dona","Vianant",35,"Lleu",4582812,428403
"2017S003193","10","Dj",2017,4,"Abril",6,14,"CreuaForaPas","Turisme","Dona","Vianant",59,"Lleu",4585434,431625
"2017S003200","8","Dj",2017,4,"Abril",6,19,"No","Turisme","Dona","Vianant",86,"Lleu",4587063,430586
"2017S003201","8","Dj",2017,4,"Abril",6,19,"Altres","Turisme","Dona","Vianant",75,"Lleu",4587062,430614
"2017S003213","1","Dj",2017,4,"Abril",6,18,"DsbSemafor","Ciclomotor","Home","Vianant",17,"Lleu",4582093,430730
"2017S003221","3","Dv",2017,4,"Abril",7,12,"Altres","Furgoneta","Home","Vianant",9,"Lleu",4580867,430531
"2017S003222","1","Dv",2017,4,"Abril",7,12,"CreuaForaPas","Furgoneta","Home","Vianant",27,"Lleu",4581602,431633
"2017S003224","1","Dv",2017,4,"Abril",7,12,"Altres","Turisme","Home","Vianant",46,"Lleu",4581645,430606
"2017S003236","2","Dv",2017,4,"Abril",7,20,"No","Turisme","Dona","Vianant",72,"Lleu",4583394,431248
"2017S003236","2","Dv",2017,4,"Abril",7,20,"No","Turisme","Home","Vianant",59,"Lleu",4583394,431248
"2017S003249","9","Ds",2017,4,"Abril",8,14,"No","Turisme","Home","Vianant",24,"Lleu",4586026,432175
"2017S003251","2","Ds",2017,4,"Abril",8,17,"No","Turisme",NA,"Vianant",19,"Lleu",4583888,431337
"2017S003251","2","Ds",2017,4,"Abril",8,17,"No","Turisme","Dona","Vianant",15,"Lleu",4583888,431337
"2017S003251","2","Ds",2017,4,"Abril",8,17,"No","Turisme","Dona","Vianant",55,"Lleu",4583888,431337
"2017S003266","6","Dg",2017,4,"Abril",9,16,"CreuaForaPas","Ciclomotor","Home","Vianant",10,"Lleu",4585050,429776
"2017S003276","2","Dl",2017,4,"Abril",10,7,"CreuaForaPas","Turisme","Dona","Vianant",45,"Lleu",4582053,430110
"2017S003281","1","Dl",2017,4,"Abril",10,11,"No","Furgoneta","Home","Vianant",71,"Lleu",4582163,431325
"2017S003286","3","Dl",2017,4,"Abril",10,13,"CreuaForaPas","Taxi","Home","Vianant",83,"Lleu",4579006,427879
"2017S003286","3","Dl",2017,4,"Abril",10,13,"TrnPeuCalcada","Taxi","Home","Vianant",83,"Lleu",4579006,427879
"2017S003292","3","Dl",2017,4,"Abril",10,17,"No","Furgoneta","Dona","Vianant",41,"Lleu",4580699,427440
"2017S003301","2","Dl",2017,4,"Abril",10,20,"No","Motocicleta","Dona","Vianant",76,"Lleu",4584277,431101
"2017S003306","7","Dm",2017,4,"Abril",11,8,"No","Bicicleta","Home","Vianant",28,"Lleu",4585353,430310
"2017S003308","2","Dl",2017,4,"Abril",10,15,"No","Furgoneta","Dona","Vianant",34,"Lleu",4582094,429538
"2017S003328","10","Dc",2017,4,"Abril",12,9,"TrnPeuCalcada","Furgoneta","Dona","Vianant",62,"Lleu",4585479,433345
"2017S003370","1","Dj",2017,4,"Abril",13,16,"No","Motocicleta","Dona","Vianant",20,"Lleu",4582437,431697
"2017S003381","1","Dj",2017,4,"Abril",13,19,"No","Turisme","Home","Vianant",55,"Lleu",4582277,432826
"2017S003386","7","Dj",2017,4,"Abril",13,22,"No","Turisme",NA,"Vianant",31,"Lleu",4585414,430482
"2017S003389","2","Dv",2017,4,"Abril",14,6,"CreuaForaPas","Autocar","Home","Vianant",34,"Greu",4581912,429967
"2017S003396","1","Dv",2017,4,"Abril",14,15,"No","Motocicleta","Home","Vianant",25,"Lleu",4581169,430839
"2017S003399","1","Dv",2017,4,"Abril",14,15,"No","AltresVehMotor","Dona","Vianant",4,"Lleu",4581836,432758
"2017S003401","8","Dv",2017,4,"Abril",14,16,"No","Motocicleta","Dona","Vianant",38,"Lleu",4587620,430554
"2017S003408","9","Dv",2017,4,"Abril",14,20,"Altres","Motocicleta","Home","Vianant",46,"Lleu",4587010,432436
"2017S003427","2","Ds",2017,4,"Abril",15,21,"No","Taxi","Dona","Vianant",2,"Lleu",4581072,429239
"2017S003431","2","Dg",2017,4,"Abril",16,13,"No","Bicicleta",NA,"Vianant",58,"Lleu",4583894,431344
"2017S003434","2","Dg",2017,4,"Abril",16,17,"DsbSemafor","Taxi","Home","Vianant",5,"Lleu",4583412,432013
"2017S003436","10","Dl",2017,4,"Abril",17,12,"No","Turisme","Home","Vianant",61,"Lleu",4585970,434004
"2017S003445","3","Dl",2017,4,"Abril",17,19,"No","Bicicleta","Home","Vianant",39,"Lleu",4580963,428382
"2017S003447","3","Dl",2017,4,"Abril",17,21,"Altres","Motocicleta",NA,"Vianant",16,"Lleu",4581343,427905
"2017S003458","9","Dm",2017,4,"Abril",18,12,"Altres","Bus","Home","Vianant",44,"Lleu",4586210,432125
"2017S003465","7","Dm",2017,4,"Abril",18,14,"No","Bicicleta","Home","Vianant",34,"Lleu",4585478,431008
"2017S003468","10","Dm",2017,4,"Abril",18,17,"DsbSemafor","Taxi","Home","Vianant",15,"Greu",4585309,431653
"2017S003470","3","Dm",2017,4,"Abril",18,19,"No","Bicicleta","Home","Vianant",62,"Lleu",4581356,427642
"2017S003475","2","Dm",2017,4,"Abril",18,21,"No","Turisme","Home","Vianant",35,"Lleu",4581917,429572
"2017S003483","10","Dc",2017,4,"Abril",19,11,"DsbSemafor","Motocicleta","Home","Vianant",46,"Lleu",4584509,434100
"2017S003510","7","Dc",2017,4,"Abril",19,21,"No","Turisme","Home","Vianant",23,"Lleu",4586590,429323
"2017S003513","4","Dc",2017,4,"Abril",19,20,"No","Motocicleta","Dona","Vianant",48,"Lleu",4582486,426600
"2017S003515","2","Dj",2017,4,"Abril",20,8,"TrnPeuCalcada","Turisme","Dona","Vianant",38,"Lleu",4582846,428843
"2017S003524","8","Dj",2017,4,"Abril",20,12,"Altres","Turisme","Home","Vianant",5,"Lleu",4587199,430898
"2017S003525","3","Dj",2017,4,"Abril",20,14,"CreuaForaPas","Motocicleta","Dona","Vianant",47,"Lleu",4579557,427966
"2017S003533","10","Dj",2017,4,"Abril",20,17,"No","Turisme","Dona","Vianant",65,"Lleu",4584241,432893
"2017S003568","2","Dv",2017,4,"Abril",21,14,"No","Bicicleta","Dona","Vianant",18,"Lleu",4583737,430992
"2017S003587","4","Dv",2017,4,"Abril",21,19,"DsbSemafor","Turisme","Home","Vianant",16,"Greu",4582116,426268
"2017S003594","5","Ds",2017,4,"Abril",22,4,"No","Taxi","Dona","Vianant",19,"Lleu",4584395,428115
"2017S003606","2","Ds",2017,4,"Abril",22,11,"Altres","Furgoneta","Dona","Vianant",90,"Lleu",4582944,429067
"2017S003614","8","Ds",2017,4,"Abril",22,19,"No","Turisme","Home","Vianant",17,"Lleu",4586768,431921
"2017S003618","5","Ds",2017,4,"Abril",22,2,"No","Taxi","Home","Vianant",18,"Lleu",4583812,428714
"2017S003635","2","Dg",2017,4,"Abril",23,23,"No","Taxi","Dona","Vianant",15,"Lleu",4581364,428954
"2017S003642","2","Dl",2017,4,"Abril",24,11,"No","Turisme","Dona","Vianant",82,"Lleu",4582983,430098
"2017S003646","7","Dl",2017,4,"Abril",24,13,"No","Furgoneta","Home","Vianant",70,"Lleu",4587966,429406
"2017S003659","4","Dl",2017,4,"Abril",24,20,"No","Turisme","Dona","Vianant",64,"Lleu",4581196,426076
"2017S003669","4","Dm",2017,4,"Abril",25,9,"No","Taxi","Dona","Vianant",33,"Lleu",4582524,427927
"2017S003683","10","Dm",2017,4,"Abril",25,15,"DsbSemafor","Bus","Dona","Vianant",20,"Lleu",4582730,432069
"2017S003723","8","Dc",2017,4,"Abril",26,17,"CreuaForaPas","Turisme","Dona","Vianant",49,"Lleu",4588929,431286
"2017S003724","3","Dc",2017,4,"Abril",26,19,"CreuaForaPas","Furgoneta","Dona","Vianant",73,"Lleu",4579255,428324
"2017S003727","5","Dc",2017,4,"Abril",26,20,"Altres","Ciclomotor","Home","Vianant",NA,"Lleu",4583701,426666
"2017S003750","2","Dj",2017,4,"Abril",27,16,"Altres","Motocicleta","Home","Vianant",6,"Lleu",4582179,430601
"2017S003750","2","Dj",2017,4,"Abril",27,16,"DsbSemafor","Motocicleta","Home","Vianant",6,"Lleu",4582179,430601
"2017S003757","5","Dj",2017,4,"Abril",27,18,"DsbSemafor","Motocicleta","Dona","Vianant",92,"Lleu",4584263,428327
"2017S003763","7","Dj",2017,4,"Abril",27,17,"No","Ciclomotor","Home","Vianant",12,"Lleu",4584562,430687
"2017S003767","2","Dj",2017,4,"Abril",27,20,"No","Turisme","Dona","Vianant",35,"Lleu",4583476,430865
"2017S003787","10","Dv",2017,4,"Abril",28,13,"No","Ciclomotor","Home","Vianant",52,"Lleu",4584711,433213
"2017S003798","2","Dv",2017,4,"Abril",28,17,"Altres","Bicicleta","Dona","Vianant",41,"Lleu",4582190,428706
"2017S003810","2","Ds",2017,4,"Abril",29,10,"No","Bicicleta","Dona","Vianant",59,"Lleu",4581748,429692
"2017S003811","1","Ds",2017,4,"Abril",29,12,"No","Turisme","Dona","Vianant",50,"Lleu",4581973,430728
"2017S003812","4","Ds",2017,4,"Abril",29,10,"Altres","Turisme","Dona","Vianant",38,"Lleu",4581915,425650
"2017S003822","6","Ds",2017,4,"Abril",29,20,"No","Turisme","Dona","Vianant",14,"Lleu",4584354,430550
"2017S003837","9","Dg",2017,4,"Abril",30,10,"Altres","Turisme","Home","Vianant",72,"Lleu",4586672,431993
"2017S003867","5","Dm",2017,5,"Maig",2,7,"DsbSemafor","Motocicleta","Dona","Vianant",13,"Greu",4584798,427819
"2017S003876","3","Dm",2017,5,"Maig",2,13,"No","Bicicleta","Home","Vianant",66,"Lleu",4580994,427596
"2017S003883","3","Dm",2017,5,"Maig",2,17,"DsbSemafor","Bicicleta","Home","Vianant",80,"Lleu",4580903,430315
"2017S003892","6","Dm",2017,5,"Maig",2,16,"Altres","Motocicleta","Home","Vianant",22,"Lleu",4583801,429636
"2017S003898","4","Dm",2017,5,"Maig",2,22,"TrnPeuCalcada","Motocicleta","Home","Vianant",20,"Lleu",4582470,427079
"2017S003909","6","Dc",2017,5,"Maig",3,9,"No","Furgoneta","Dona","Vianant",67,"Greu",4583407,429622
"2017S003919","6","Dc",2017,5,"Maig",3,13,"Altres","Furgoneta","Home","Vianant",68,"Lleu",4585029,429910
"2017S003932","10","Dc",2017,5,"Maig",3,20,"No","Turisme","Home","Vianant",49,"Lleu",4585227,431636
"2017S003936","8","Dc",2017,5,"Maig",3,21,"No","Turisme","Dona","Vianant",10,"Lleu",4587569,431539
"2017S003938","8","Dc",2017,5,"Maig",3,23,"Altres","Turisme","Dona","Vianant",25,"Lleu",4587072,431778
"2017S003943","2","Dj",2017,5,"Maig",4,10,"No","Taxi","Dona","Vianant",60,"Lleu",4581661,428905
"2017S003946","7","Dj",2017,5,"Maig",4,10,"No","CamioMore35Tm","Dona","Vianant",85,"Lleu",4586381,429560
"2017S003958","2","Dj",2017,5,"Maig",4,15,"DsbSemafor","Motocicleta","Home","Vianant",39,"Lleu",4581453,429089
"2017S003964","3","Dj",2017,5,"Maig",4,19,"No","Motocicleta","Dona","Vianant",60,"Lleu",4579164,428269
"2017S003978","5","Dv",2017,5,"Maig",5,8,"No","Motocicleta","Dona","Vianant",48,"Lleu",4583903,427584
"2017S003980","8","Dv",2017,5,"Maig",5,9,"No","Turisme","Home","Vianant",39,"Lleu",4586582,431127
"2017S003998","1","Dv",2017,5,"Maig",5,23,"Altres","Turisme","Dona","Vianant",41,"Lleu",4581268,431412
"2017S004003","5","Ds",2017,5,"Maig",6,11,"No","Bus","Dona","Vianant",69,"Lleu",4585518,427480
"2017S004006","8","Ds",2017,5,"Maig",6,11,"CreuaForaPas","Furgoneta","Home","Vianant",53,"Greu",4588841,431266
"2017S004007","3","Ds",2017,5,"Maig",6,12,"No","Motocicleta","Dona","Vianant",82,"Lleu",4579362,428023
"2017S004021","6","Ds",2017,5,"Maig",6,13,"No","Turisme","Home","Vianant",9,"Lleu",4583786,429898
"2017S004025","2","Ds",2017,5,"Maig",6,21,"No","CamioMore35Tm","Dona","Vianant",22,"Lleu",4581221,429268
"2017S004030","10","Ds",2017,5,"Maig",6,20,"DsbSemafor","Turisme","Home","Vianant",40,"Lleu",4583876,433093
"2017S004038","5","Dg",2017,5,"Maig",7,9,"No","Turisme","Dona","Vianant",66,"Lleu",4584823,427936
"2017S004043","1","Dg",2017,5,"Maig",7,13,"No","Turisme","Dona","Vianant",89,"Lleu",4581468,432272
"2017S004046","5","Dg",2017,5,"Maig",7,18,"No","Turisme","Dona","Vianant",34,"Lleu",4584562,428186
"2017S004051","10","Dv",2017,5,"Maig",5,8,"DsbSemafor","Bicicleta","Dona","Vianant",90,"Lleu",4584503,432156
"2017S004054","10","Dl",2017,5,"Maig",8,8,"No","Motocicleta","Dona","Vianant",15,"Lleu",4585448,434280
"2017S004070","7","Dl",2017,5,"Maig",8,14,"No","Turisme","Home","Vianant",40,"Lleu",4585704,431076
"2017S004101","5","Dm",2017,5,"Maig",9,9,"No","Turisme","Dona","Vianant",33,"Lleu",4583400,427962
"2017S004128","2","Dm",2017,5,"Maig",9,18,"No","Bicicleta","Dona","Vianant",64,"Lleu",4581486,428864
"2017S004144","2","Dm",2017,5,"Maig",9,17,"DsbSemafor","Motocicleta","Home","Vianant",40,"Lleu",4582231,430029
"2017S004176","2","Dj",2017,5,"Maig",11,8,"DsbSemafor","Bicicleta","Dona","Vianant",54,"Lleu",4583157,430752
"2017S004201","5","Dj",2017,5,"Maig",11,20,"No","Turisme","Dona","Vianant",33,"Lleu",4583002,428203
"2017S004207","10","Dj",2017,5,"Maig",11,22,"Altres","Turisme","Home","Vianant",59,"Lleu",4585234,433407
"2017S004212","3","Dv",2017,5,"Maig",12,4,"No","MaqObresServ","Home","Vianant",58,"Lleu",4576386,426220
"2017S004220","4","Dv",2017,5,"Maig",12,11,"DsbSemafor","Turisme","Dona","Vianant",82,"Lleu",4582287,428252
"2017S004245","1","Dv",2017,5,"Maig",12,19,"No","Motocicleta","Dona","Vianant",86,"Lleu",4582182,431343
